date	diversity	tmrca	netau	serialInterval	antigenicDiversity	totalN	totalS	totalI	totalR	totalCases	oneDiversity	oneTmrca	oneNetau	oneSerialInterval	oneAntigenicDiversity	oneN	oneS	oneI	oneR	oneCases
2.6027	1.4844	2.6019	7.6104	0.02328	2.2291	501107	188005	40901	272201	38197	1.4314	2.6021	6.5232	0.02504	2.0013	501107	188005	40901	272201	38197
2.6301	1.5207	2.6278	6.5232	0.02412	2.2715	501034	171774	47842	281418	44008	1.4976	2.6292	6.0883	0.02487	2.1517	501034	171774	47842	281418	44008
2.6575	1.5524	2.6566	6.0883	0.02618	2.3598	500933	154574	52194	294165	46261	1.5741	2.6556	9.1324	0.02488	2.2904	500933	154574	52194	294165	46261
2.6849	1.6516	2.6811	8.3022	0.02696	2.7455	500855	141560	51861	307434	43513	1.6400	2.6837	9.4473	0.02718	2.6369	500855	141560	51861	307434	43513
2.7123	1.7285	2.7095	11.9119	0.02938	2.9428	500763	134399	48237	318127	38685	1.6929	2.7096	11.4155	0.02820	2.8597	500763	134399	48237	318127	38685
2.7397	1.7375	2.7362	22.8311	0.03206	2.9397	500678	133220	43636	323822	33544	1.7507	2.7379	18.2648	0.03120	3.0075	500678	133220	43636	323822	33544
2.7671	1.8242	2.7659	39.1389	0.03037	3.5054	500636	135338	39868	325430	30608	1.8183	2.7666	19.5695	0.03308	3.4761	500636	135338	39868	325430	30608
2.7945	1.9425	2.7925	16.1160	0.03220	3.9256	500547	138981	36858	324708	29140	2.0043	2.7932	22.8311	0.03245	4.3476	500547	138981	36858	324708	29140
2.8219	2.1086	2.8212	9.4473	0.03204	4.7893	500428	142391	35890	322147	29291	2.1160	2.8205	18.2648	0.03330	4.7943	500428	142391	35890	322147	29291
2.8493	2.2442	2.8484	10.5374	0.03123	5.4700	500319	143118	37341	319860	31939	2.2088	2.8488	21.0748	0.03126	5.3431	500319	143118	37341	319860	31939
2.8767	2.3739	2.8745	8.8378	0.02803	6.0144	500247	139072	41030	320145	36246	2.3092	2.8759	8.3022	0.02844	5.9193	500247	139072	41030	320145	36246
2.9041	2.3102	2.9026	5.0736	0.02763	5.7181	500127	129887	46263	323977	41823	2.3691	2.9033	4.2150	0.02593	5.9203	500127	129887	46263	323977	41823
2.9315	2.3050	2.9311	3.3411	0.02503	5.6802	500048	117393	51062	331593	45429	2.3990	2.9299	3.3824	0.02602	6.0888	500048	117393	51062	331593	45429
2.9589	2.3166	2.9581	5.4795	0.02600	5.5887	499909	106240	52636	341033	45152	2.3721	2.9578	5.3720	0.02920	5.9199	499909	106240	52636	341033	45152
2.9863	2.3484	2.9827	6.5232	0.02710	5.7639	499765	98637	51785	349343	42766	2.1131	2.9836	5.1693	0.02688	4.6758	499765	98637	51785	349343	42766
3.0137	2.0480	3.0086	3.3009	0.02711	4.3525	499666	94560	49173	355933	39573	2.1764	3.0114	3.7530	0.02959	5.1250	499666	94560	49173	355933	39573
3.0411	1.9479	3.0392	2.0599	0.03009	4.0876	499597	92760	47013	359824	38098	2.0753	3.0370	2.1404	0.03046	4.6246	499597	92760	47013	359824	38098
3.0685	1.8169	3.0641	1.0185	0.02843	3.6627	499466	92196	45201	362069	36895	1.8285	3.0663	1.0829	0.03000	3.7173	499466	92196	45201	362069	36895
3.0959	1.7603	3.0940	0.7210	0.03178	3.7793	499558	93122	43734	362702	35624	1.7890	3.0952	0.7325	0.03058	3.8852	499558	93122	43734	362702	35624
3.1233	1.5838	3.1186	1.2177	0.03126	2.9780	499873	95280	42442	362151	34759	1.5989	3.1205	1.5137	0.03255	3.1463	499873	95280	42442	362151	34759
3.1507	1.4501	3.1503	3.5125	0.03098	2.6875	500191	98773	40941	360477	33329	1.4449	3.1486	3.6049	0.03098	2.5896	500191	98773	40941	360477	33329
3.1781	1.3737	3.1774	10.1471	0.03240	2.4979	500523	104261	38664	357598	30887	1.3694	3.1768	11.9119	0.03303	2.3423	500523	104261	38664	357598	30887
3.2055	1.3710	3.2025	45.6621	0.03128	2.3436	500853	111659	36205	352989	28995	1.3578	3.2000	22.8311	0.03408	2.3080	500853	111659	36205	352989	28995
3.2329	1.3170	3.2307	54.7945	0.03542	2.1879	501187	120366	34140	346681	27201	1.3141	3.2311	91.3242	0.03346	2.3478	501187	120366	34140	346681	27201
3.2603	1.3299	3.2585	273.9726	0.03234	2.2573	501511	130138	31906	339467	25273	1.3710	3.2588	91.3242	0.03276	2.3789	501511	130138	31906	339467	25273
3.2877	1.4090	3.2852	136.9863	0.03344	2.6338	501822	139636	30341	331845	24546	1.4272	3.2873	136.9863	0.03428	2.7496	501822	139636	30341	331845	24546
3.3153	1.4143	3.3103	136.9863	0.03500	2.6151	501835	148590	29622	323623	24622	1.4065	3.3129	91.3242	0.03201	2.5525	501835	148590	29622	323623	24622
3.3427	1.5202	3.3411	24.9066	0.03080	3.2287	501739	154946	30255	316538	25594	1.4481	3.3415	27.3973	0.03209	2.9780	501739	154946	30255	316538	25594
3.3701	1.5291	3.3695	9.1324	0.02875	3.5554	501659	157754	32868	311037	28957	1.5628	3.3663	9.7847	0.02962	3.6780	501659	157754	32868	311037	28957
3.3975	1.6101	3.3966	4.1511	0.02793	4.0191	501584	153098	38700	309786	35677	1.5600	3.3962	3.6049	0.02577	3.8180	501584	153098	38700	309786	35677
3.4249	1.6295	3.4229	2.7674	0.02285	4.1142	501491	140147	46993	314351	44117	1.5458	3.4230	2.3824	0.02349	3.6754	501491	140147	46993	314351	44117
3.4523	1.5496	3.4516	2.2642	0.02468	3.7117	501415	124005	53245	324165	48442	1.6557	3.4515	2.4682	0.02485	4.1228	501415	124005	53245	324165	48442
3.4797	1.7233	3.4781	3.3009	0.02629	4.4813	501273	111863	53778	335632	45597	1.7621	3.4775	3.4680	0.02672	4.7134	501273	111863	53778	335632	45597
3.5071	1.8061	3.5062	6.8493	0.02816	4.6908	501212	107465	49602	344145	39170	1.8655	3.5044	6.3715	0.02727	5.0561	501212	107465	49602	344145	39170
3.5345	1.9939	3.5315	11.4155	0.02989	5.5913	501135	109172	44322	347641	33532	1.9461	3.5338	8.8378	0.03141	5.3693	501135	109172	44322	347641	33532
3.5619	2.5017	3.5608	10.5374	0.03290	8.4554	501026	114037	39556	347433	30172	2.4334	3.5600	22.8311	0.03322	7.9875	501026	114037	39556	347433	30172
3.5893	2.8527	3.5878	13.6986	0.03242	10.6830	500955	118849	37369	344737	29969	2.8327	3.5886	12.4533	0.03113	10.5519	500955	118849	37369	344737	29969
3.6167	3.4912	3.6163	8.5616	0.03154	14.6054	500813	119892	39404	341517	33750	3.4562	3.6164	7.8278	0.03121	14.3632	500813	119892	39404	341517	33750
3.6441	3.7017	3.6434	3.1491	0.02920	16.4427	500775	110896	47137	342742	43496	3.5730	3.6437	3.6049	0.02712	15.7044	500775	110896	47137	342742	43496
3.6715	3.6006	3.6710	1.4344	0.02327	16.4987	500678	92668	57244	350766	53486	3.8074	3.6703	1.4420	0.02395	17.6885	500678	92668	57244	350766	53486
3.6989	3.7635	3.6982	1.7450	0.02558	17.5135	500626	74894	61406	364326	54163	3.8249	3.6979	1.9998	0.02526	17.8166	500626	74894	61406	364326	54163
3.7263	4.0103	3.7249	3.2232	0.02603	19.0826	500503	66247	57761	376495	46507	3.8092	3.7253	2.9459	0.02599	17.9808	500503	66247	57761	376495	46507
3.7537	4.0528	3.7516	4.7237	0.03058	19.1867	500409	65677	51359	383373	39227	4.0308	3.7529	6.3715	0.03029	19.1416	500409	65677	51359	383373	39227
3.7811	3.9946	3.7801	10.5374	0.03286	18.8546	500339	68990	46210	385139	35360	4.0200	3.7799	10.1471	0.03141	18.9647	500339	68990	46210	385139	35360
3.8085	3.9386	3.8075	15.2207	0.03256	18.3441	500212	73864	43376	382972	34128	3.8462	3.8074	39.1389	0.03437	17.7730	500212	73864	43376	382972	34128
3.8359	3.9633	3.8353	39.1389	0.03174	18.2868	500118	78395	41983	379740	34020	4.1257	3.8356	91.3242	0.03328	19.1176	500118	78395	41983	379740	34020
3.8633	4.2840	3.8629	273.9726	0.03156	19.9555	500046	82217	41325	376504	34402	4.2119	3.8619	45.6621	0.03178	19.4356	500046	82217	41325	376504	34402
3.8907	4.2495	3.8893	273.9726	0.03174	19.4917	500011	85094	42038	372879	35418	4.3426	3.8892	136.9863	0.03238	19.9494	500011	85094	42038	372879	35418
3.9181	4.2433	3.9166	273.9726	0.03096	19.3034	499892	86781	42498	370613	35755	4.3449	3.9170	273.9726	0.03073	19.8728	499892	86781	42498	370613	35755
3.9455	4.2076	3.9447	Infinity	0.03264	18.9812	499784	88143	42995	368646	35988	4.3437	3.9437	273.9726	0.03045	19.7591	499784	88143	42995	368646	35988
3.9729	4.2770	3.9719	273.9726	0.03300	19.2508	499686	89141	43080	367465	36191	4.2231	3.9721	273.9726	0.03120	18.9623	499686	89141	43080	367465	36191
4.0003	3.9840	3.9992	91.3242	0.03132	17.5206	499586	89784	43508	366294	36268	4.0714	3.9990	54.7945	0.03116	17.9504	499586	89784	43508	366294	36268
4.0277	4.0468	4.0256	34.2466	0.03001	18.0493	499461	90336	43609	365516	36196	3.9872	4.0263	22.8311	0.02909	17.6965	499461	90336	43609	365516	36196
4.0551	3.7714	4.0544	10.9589	0.03002	16.6364	499403	89337	44719	365347	37813	3.8419	4.0544	8.3022	0.02808	17.0913	499403	89337	44719	365347	37813
4.0825	3.7674	4.0811	5.3720	0.02957	16.8986	499301	86265	46678	366358	39923	3.7749	4.0804	3.7023	0.02785	17.1100	499301	86265	46678	366358	39923
4.1099	3.5312	4.1093	4.0891	0.02835	15.9766	499634	81677	49099	368858	42044	3.3925	4.1090	5.3720	0.02671	15.0900	499634	81677	49099	368858	42044
4.1373	3.4608	4.1355	4.6436	0.02839	15.7435	499963	77695	49521	372747	41974	3.0092	4.1364	3.9706	0.02923	13.1391	499963	77695	49521	372747	41974
4.1647	3.1373	4.1630	6.2267	0.02961	13.9680	500263	75319	49034	375910	40580	3.2046	4.1641	5.1693	0.02972	14.3099	500263	75319	49034	375910	40580
4.1921	3.2253	4.1914	6.2267	0.03022	14.6139	500611	75315	47384	377912	38312	3.1131	4.1912	6.5232	0.02906	13.8357	500611	75315	47384	377912	38312
4.2195	3.4918	4.2181	10.1471	0.03049	16.0544	500929	77892	44945	378092	36075	3.4380	4.2184	9.4473	0.03045	15.6934	500929	77892	44945	378092	36075
4.2468	3.7539	4.2462	15.2207	0.03235	17.5377	501174	81858	42796	376520	34309	3.7101	4.2460	11.4155	0.03195	17.2791	501174	81858	42796	376520	34309
4.2742	4.1865	4.2727	16.1160	0.03135	20.0467	501487	85873	41668	373946	34075	4.3340	4.2734	17.1233	0.03331	20.8795	501487	85873	41668	373946	34075
4.3016	4.7088	4.3005	54.7945	0.03080	22.9951	501731	88589	42086	371056	35222	4.4645	4.3008	21.0748	0.02947	21.5378	501731	88589	42086	371056	35222
4.3290	4.9199	4.3277	39.1389	0.03281	24.0515	501702	88887	43676	369139	37192	4.7674	4.3281	34.2466	0.03163	23.1544	501702	88887	43676	369139	37192
4.3564	4.8240	4.3555	34.2466	0.03030	23.4225	501652	88312	44889	368451	38154	4.9221	4.3556	39.1389	0.03012	24.0960	501652	88312	44889	368451	38154
4.3838	4.2678	4.3823	68.4932	0.02911	20.0391	501565	87702	45203	368660	38048	4.4354	4.3833	91.3242	0.02938	21.0403	501565	87702	45203	368660	38048
4.4112	4.1025	4.4088	68.4932	0.03017	18.9450	501467	88605	44132	368730	36381	4.0080	4.4100	91.3242	0.03044	18.3412	501467	88605	44132	368730	36381
4.4386	4.0522	4.4363	91.3242	0.03153	18.4529	501352	91804	42377	367171	34203	3.8417	4.4378	91.3242	0.03046	17.1559	501352	91804	42377	367171	34203
4.4660	3.9323	4.4653	136.9863	0.03321	17.5743	501266	96273	40494	364499	32368	3.8385	4.4649	68.4932	0.03352	16.9425	501266	96273	40494	364499	32368
4.4934	3.9304	4.4921	Infinity	0.03200	17.4952	501127	102061	38272	360794	30734	4.1327	4.4925	136.9863	0.03315	18.5814	501127	102061	38272	360794	30734
4.5208	4.0796	4.5200	136.9863	0.03254	18.1036	500992	108251	36791	355950	29770	4.1498	4.5197	273.9726	0.03414	18.5131	500992	108251	36791	355950	29770
4.5482	4.3159	4.5462	273.9726	0.03394	19.4291	500881	113992	36245	350644	29928	4.1402	4.5459	136.9863	0.03345	18.3727	500881	113992	36245	350644	29928
4.5756	4.7787	4.5744	54.7945	0.03162	22.2182	500781	117785	37285	345711	31322	4.7508	4.5744	136.9863	0.03083	22.0445	500781	117785	37285	345711	31322
4.6030	5.1636	4.6019	39.1389	0.02942	24.5236	500662	117242	40052	343368	35111	5.2917	4.6021	45.6621	0.02945	25.2875	500662	117242	40052	343368	35111
4.6304	5.2636	4.6301	45.6621	0.02963	25.0976	500575	112218	44458	343899	39715	4.8702	4.6289	45.6621	0.02773	22.7402	500575	112218	44458	343899	39715
4.6578	4.9179	4.6563	30.4414	0.02573	23.0581	500528	104128	49143	347257	43094	5.0776	4.6568	54.7945	0.02702	23.9569	500528	104128	49143	347257	43094
4.6852	4.6848	4.6836	27.3973	0.02661	21.6807	500425	96167	50458	353800	43430	4.9727	4.6836	19.5695	0.02760	23.4009	500425	96167	50458	353800	43430
4.7126	4.4644	4.7114	45.6621	0.02798	20.1889	500336	92094	48854	359388	39939	4.5336	4.7107	24.9066	0.02782	20.6580	500336	92094	48854	359388	39939
4.7400	4.3681	4.7395	45.6621	0.03114	19.5072	500204	91934	46160	362110	36853	4.3868	4.7390	34.2466	0.02921	19.6204	500204	91934	46160	362110	36853
4.7674	4.4999	4.7664	45.6621	0.03242	20.3119	500079	94152	43102	362825	34412	4.5005	4.7663	27.3973	0.03154	20.2708	500079	94152	43102	362825	34412
4.7948	4.9710	4.7927	45.6621	0.03221	23.0084	499966	97542	41290	361134	33155	4.8232	4.7938	68.4932	0.03180	22.2858	499966	97542	41290	361134	33155
4.8222	5.2152	4.8218	34.2466	0.03175	24.6589	499874	99356	41553	358965	34708	5.0692	4.8211	54.7945	0.03052	23.7250	499874	99356	41553	358965	34708
4.8496	5.5916	4.8484	16.1160	0.03010	27.0898	499736	96914	44292	358530	38446	5.3126	4.8486	12.4533	0.03157	25.3451	499736	96914	44292	358530	38446
4.8770	5.4183	4.8759	8.8378	0.02963	26.4196	499619	91374	47684	360561	41856	5.3815	4.8763	11.9119	0.03087	25.9976	499619	91374	47684	360561	41856
4.9044	5.1450	4.9030	13.0463	0.02898	24.9554	499514	83817	50656	365041	43970	5.1358	4.9032	15.2207	0.02751	24.8998	499514	83817	50656	365041	43970
4.9318	4.5209	4.9310	17.1233	0.02943	21.3059	499435	77715	51192	370528	43159	4.5917	4.9308	11.9119	0.02824	21.6801	499435	77715	51192	370528	43159
4.9592	4.2866	4.9588	24.9066	0.02991	19.9888	499374	75496	49423	374455	40020	4.2666	4.9584	30.4414	0.02925	19.8965	499374	75496	49423	374455	40020
4.9866	3.8779	4.9855	22.8311	0.03065	17.4426	499268	77133	45781	376354	36160	3.9135	4.9849	39.1389	0.03099	17.6693	499268	77133	45781	376354	36160
date	diversity	tmrca	netau	serialInterval	antigenicDiversity	totalN	totalS	totalI	totalR	totalCases	oneDiversity	oneTmrca	oneNetau	oneSerialInterval	oneAntigenicDiversity	oneN	oneS	oneI	oneR	oneCases
0.0000	0.0000	0.0000	0.2740	0.00000	0.0000	500000	349900	100	150000	0	0.0000	0.0000	0.2740	0.00000	0.0000	500000	349900	100	150000	0
0.0277	0.0342	0.0273	0.2740	0.00377	0.0198	499953	160831	179613	159509	203926	0.0339	0.0274	0.2740	0.00358	0.0242	499953	160831	179613	159509	203926
0.0548	0.0426	0.0489	0.2740	0.00638	0.0307	499899	13557	178231	308111	171345	0.0427	0.0492	0.2740	0.00623	0.0376	499899	13557	178231	308111	171345
0.0822	0.0505	0.0788	0.2740	0.00983	0.0404	499838	33365	92775	373698	15469	0.0502	0.0774	0.2740	0.01097	0.0436	499838	33365	92775	373698	15469
0.1096	0.0716	0.1085	0.2740	0.02023	0.0648	500153	59010	52517	388626	13591	0.0687	0.1082	0.2740	0.02015	0.0591	500153	59010	52517	388626	13591
0.1370	0.0998	0.1364	0.2740	0.03306	0.0759	500444	86164	32518	381762	12088	0.1006	0.1332	0.2740	0.03480	0.0706	500444	86164	32518	381762	12088
0.1644	0.1427	0.1638	0.2740	0.04442	0.0939	500717	113796	22153	364768	10509	0.1469	0.1616	0.2740	0.04613	0.1001	500717	113796	22153	364768	10509
0.1918	0.1990	0.1907	0.2740	0.05242	0.1325	501031	140372	16973	343686	9625	0.1982	0.1904	0.2740	0.05168	0.1279	501031	140372	16973	343686	9625
0.2195	0.2538	0.2178	0.2740	0.05327	0.1501	501329	165080	14384	321865	9316	0.2457	0.2178	0.2740	0.05289	0.1787	501329	165080	14384	321865	9316
0.2468	0.3145	0.2452	0.2740	0.04727	0.2839	501629	187892	12900	300837	9042	0.2987	0.2458	0.2740	0.04993	0.2195	501629	187892	12900	300837	9042
0.2742	0.3725	0.2737	0.2740	0.04842	0.4703	501874	208290	12447	281137	9358	0.3667	0.2738	0.2740	0.04723	0.4243	501874	208290	12447	281137	9358
0.3016	0.4336	0.3007	1.3109	0.04209	0.8636	502087	225323	13487	263277	10788	0.4432	0.3004	1.4122	0.04037	0.8856	502087	225323	13487	263277	10788
0.3290	0.5256	0.3286	6.2267	0.03281	1.6879	502014	235076	18008	248930	16051	0.5222	0.3284	6.3715	0.02967	1.7567	502014	235076	18008	248930	16051
0.3564	0.5717	0.3560	2.4682	0.02401	2.4156	501890	228776	31051	242063	31091	0.5825	0.3560	2.3023	0.02108	2.4115	501890	228776	31051	242063	31091
0.3838	0.6043	0.3836	1.2568	0.01876	2.6426	501752	190318	60199	251235	63116	0.6009	0.3834	1.1860	0.01822	2.6819	501752	190318	60199	251235	63116
0.4112	0.6232	0.4101	1.1047	0.01855	2.6380	501682	131029	88423	282230	86492	0.6204	0.4105	1.1708	0.01974	2.6853	501682	131029	88423	282230	86492
0.4386	0.6560	0.4382	1.1047	0.02198	2.6609	501546	90651	88793	322102	70552	0.6483	0.4373	1.0872	0.02327	2.5818	501546	90651	88793	322102	70552
0.4660	0.6820	0.4648	1.1758	0.02609	2.4378	501432	78636	72725	350071	46304	0.6741	0.4651	1.3767	0.02695	2.5145	501432	78636	72725	350071	46304
0.4934	0.7085	0.4922	1.6116	0.03319	2.6149	501375	81883	56244	363248	32651	0.7287	0.4914	2.1744	0.03396	2.6566	501375	81883	56244	363248	32651
0.5208	0.7737	0.5190	4.2808	0.03607	2.7353	501288	92800	44350	364138	26279	0.7666	0.5179	2.9146	0.03732	2.6449	501288	92800	44350	364138	26279
0.5482	0.8156	0.5478	6.3715	0.04150	2.7592	501251	106516	36259	358476	22994	0.8207	0.5473	7.8278	0.04118	2.7239	501251	106516	36259	358476	22994
0.5756	0.8788	0.5745	24.9066	0.04404	2.9477	501165	120155	32111	348899	22083	0.8846	0.5745	22.8311	0.04212	2.9381	501165	120155	32111	348899	22083
0.6030	0.9515	0.6023	45.6621	0.04134	2.9610	501054	132153	30702	338199	22492	0.9456	0.6021	45.6621	0.04166	3.1214	501054	132153	30702	338199	22492
0.6304	1.0154	0.6297	Infinity	0.04019	3.1705	500964	141040	31407	328517	24646	1.0231	0.6284	136.9863	0.03652	3.1452	500964	141040	31407	328517	24646
0.6578	1.0749	0.6570	273.9726	0.03823	3.0887	500885	146540	33277	321068	26864	1.0889	0.6571	136.9863	0.03594	3.2366	500885	146540	33277	321068	26864
0.6852	1.1182	0.6844	91.3242	0.03267	3.0724	500820	147663	37292	315865	30877	1.1160	0.6844	Infinity	0.03300	2.9569	500820	147663	37292	315865	30877
0.7126	1.1499	0.7122	34.2466	0.03273	2.8474	500722	143752	42147	314823	35542	1.1678	0.7114	45.6621	0.03213	3.0879	500722	143752	42147	314823	35542
0.7400	1.1836	0.7396	9.7847	0.03085	2.9930	500633	133882	49178	317573	41861	1.1847	0.7396	11.4155	0.02987	3.0123	500633	133882	49178	317573	41861
0.7674	1.1945	0.7660	3.2232	0.02785	2.8997	500552	117749	56736	326067	48373	1.1853	0.7645	3.1857	0.02551	2.8731	500552	117749	56736	326067	48373
0.7948	1.1527	0.7926	3.2232	0.02701	2.7066	500434	100325	61531	338578	50668	1.1438	0.7926	3.0783	0.02720	2.7000	500434	100325	61531	338578	50668
0.8222	1.0792	0.8192	2.3023	0.02860	2.2607	500364	88293	60896	351175	47070	1.0884	0.8185	2.4907	0.02682	2.3103	500364	88293	60896	351175	47070
0.8493	1.0507	0.8448	2.4033	0.02940	2.1152	500301	83158	56656	360487	40964	1.0436	0.8475	2.8539	0.03117	2.0184	500301	83158	56656	360487	40964
0.8767	1.0218	0.8737	2.8539	0.03234	1.8173	500240	83920	50862	365458	35893	0.9998	0.8762	2.3416	0.03262	1.6554	500240	83920	50862	365458	35893
0.9041	0.9776	0.9022	2.6344	0.03283	1.5473	500155	89037	45944	365174	32090	0.9664	0.8996	2.7126	0.03398	1.4730	500155	89037	45944	365174	32090
0.9315	0.9708	0.9300	5.0736	0.03569	1.3704	500076	95792	41937	362347	29846	0.9377	0.9264	3.7023	0.03385	1.1965	500076	95792	41937	362347	29846
0.9589	0.9896	0.9559	8.8378	0.03538	1.2750	499992	104153	38887	356952	28096	1.0073	0.9562	12.4533	0.03673	1.2446	499992	104153	38887	356952	28096
0.9863	0.9999	0.9836	19.5695	0.03615	1.1397	499929	113375	36508	350046	26710	1.0348	0.9840	27.3973	0.03743	1.2163	499929	113375	36508	350046	26710
1.0137	1.0363	1.0116	54.7945	0.03786	1.0970	499872	122196	35235	342441	26546	1.0225	1.0078	54.7945	0.03548	1.0985	499872	122196	35235	342441	26546
1.0411	1.0848	1.0400	136.9863	0.03475	1.2105	499755	129861	34792	335102	26443	1.0925	1.0401	68.4932	0.03552	1.2506	499755	129861	34792	335102	26443
1.0685	1.1124	1.0652	136.9863	0.03536	1.2523	499701	136659	34596	328446	26433	1.1197	1.0656	68.4932	0.03495	1.2720	499701	136659	34596	328446	26433
1.0959	1.1444	1.0936	273.9726	0.03295	1.3342	499769	142275	34787	322707	27220	1.1541	1.0941	273.9726	0.03385	1.3537	499769	142275	34787	322707	27220
1.1233	1.1959	1.1222	91.3242	0.03334	1.3890	500116	146260	36230	317626	28579	1.1964	1.1208	68.4932	0.03387	1.5023	500116	146260	36230	317626	28579
1.1507	1.2037	1.1478	45.6621	0.03375	1.4041	500435	147523	38515	314397	31148	1.2123	1.1470	30.4414	0.03128	1.4995	500435	147523	38515	314397	31148
1.1781	1.2261	1.1756	24.9066	0.03179	1.4284	500809	145955	41175	313679	33256	1.2537	1.1759	39.1389	0.03093	1.5053	500809	145955	41175	313679	33256
1.2055	1.2504	1.1990	54.7945	0.03024	1.3791	501145	142118	44353	314674	35953	1.2630	1.2040	39.1389	0.03119	1.4633	501145	142118	44353	314674	35953
1.2329	1.2729	1.2285	45.6621	0.02916	1.2398	501499	137404	46161	317934	36800	1.2790	1.2279	30.4414	0.02772	1.2763	501499	137404	46161	317934	36800
1.2603	1.3041	1.2560	30.4414	0.02823	1.2256	501822	133842	46555	321425	36208	1.2982	1.2566	24.9066	0.02995	1.2884	501822	133842	46555	321425	36208
1.2877	1.3386	1.2859	22.8311	0.02937	1.2050	502144	132320	45587	324237	34586	1.3470	1.2855	18.2648	0.03183	1.3749	502144	132320	45587	324237	34586
1.3151	1.3840	1.3121	17.1233	0.03238	1.1697	502162	133185	43328	325649	32207	1.3753	1.3115	14.4196	0.03232	1.1547	502162	133185	43328	325649	32207
1.3425	1.4390	1.3415	27.3973	0.03109	1.2260	502044	136505	40580	324959	29704	1.4419	1.3385	54.7945	0.03355	1.2159	502044	136505	40580	324959	29704
1.3699	1.4715	1.3636	34.2466	0.03454	1.1388	501908	141481	38025	322402	27772	1.4762	1.3632	30.4414	0.03419	1.2184	501908	141481	38025	322402	27772
1.3973	1.5336	1.3905	22.8311	0.03262	1.2007	501838	147730	35530	318578	26057	1.5335	1.3908	24.9066	0.03436	1.0438	501838	147730	35530	318578	26057
1.4247	1.5993	1.4199	68.4932	0.03368	1.2955	501784	154771	33736	313277	24997	1.5988	1.4219	34.2466	0.03493	1.2998	501784	154771	33736	313277	24997
1.4521	1.6438	1.4475	68.4932	0.03589	1.2825	501748	161131	33192	307425	25145	1.6368	1.4467	45.6621	0.03357	1.2439	501748	161131	33192	307425	25145
1.4795	1.6672	1.4762	39.1389	0.03306	1.2731	501671	165389	33917	302365	26512	1.6818	1.4782	91.3242	0.03464	1.3827	501671	165389	33917	302365	26512
1.5068	1.7440	1.5030	45.6621	0.03471	1.4283	501612	167329	35708	298575	28472	1.7219	1.5027	39.1389	0.03146	1.3964	501612	167329	35708	298575	28472
1.5342	1.7566	1.5311	30.4414	0.03263	1.3650	501494	165926	38755	296813	31444	1.7679	1.5311	45.6621	0.03178	1.4392	501494	165926	38755	296813	31444
1.5616	1.8079	1.5596	21.0748	0.03091	1.4791	501359	161139	42341	297879	35005	1.8078	1.5589	21.0748	0.03066	1.4272	501359	161139	42341	297879	35005
1.5890	1.8580	1.5859	16.1160	0.03061	1.5286	501272	153160	46524	301588	38138	1.8316	1.5867	10.1471	0.02967	1.5513	501272	153160	46524	301588	38138
1.6164	1.8705	1.6145	13.6986	0.03014	1.3903	501187	143680	49742	307765	40300	1.8916	1.6114	11.9119	0.02977	1.6196	501187	143680	49742	307765	40300
1.6438	1.9140	1.6411	10.1471	0.02983	1.5114	501045	134317	51678	315050	40924	1.9282	1.6410	10.1471	0.02892	1.5808	501045	134317	51678	315050	40924
1.6712	1.9313	1.6647	9.4473	0.02956	1.5203	500907	126778	51562	322567	39821	1.9454	1.6696	8.5616	0.02890	1.5757	500907	126778	51562	322567	39821
1.6986	1.9578	1.6958	5.9559	0.03049	1.5294	500786	121088	50740	328958	38554	1.9747	1.6978	7.2098	0.02980	1.4896	500786	121088	50740	328958	38554
1.7260	1.9622	1.7195	4.8065	0.03229	1.5171	500644	117583	49853	333208	37519	2.0041	1.7251	6.3715	0.03117	1.6095	500644	117583	49853	333208	37519
1.7534	1.9726	1.7522	2.8839	0.03041	1.6693	500551	115028	48526	336997	36632	1.9464	1.7456	2.6344	0.02921	1.4529	500551	115028	48526	336997	36632
1.7808	1.9323	1.7723	3.0783	0.03097	1.4944	500475	113356	47624	339495	36144	1.9561	1.7673	3.8052	0.03336	1.6261	500475	113356	47624	339495	36144
1.8082	1.8882	1.8071	4.4189	0.03366	1.4458	500394	112011	46753	341630	35587	1.9082	1.8056	3.8052	0.03311	1.4209	500394	112011	46753	341630	35587
1.8356	1.8048	1.8321	9.4473	0.03369	1.4313	500332	111716	45820	342796	34965	1.8325	1.8216	8.0580	0.03266	1.2879	500332	111716	45820	342796	34965
1.8630	1.7935	1.8564	11.4155	0.03320	1.2847	500250	112515	44885	342850	34016	1.7563	1.8616	19.5695	0.03380	1.3546	500250	112515	44885	342850	34016
1.8904	1.7478	1.8873	22.8311	0.03255	1.3176	500130	114183	43818	342129	32931	1.6372	1.8873	21.0748	0.03343	1.4023	500130	114183	43818	342129	32931
1.9178	1.6867	1.9133	30.4414	0.03423	1.3370	500090	116810	42161	341119	31567	1.7080	1.9163	27.3973	0.03305	1.3660	500090	116810	42161	341119	31567
1.9452	1.6499	1.9411	45.6621	0.03349	1.2719	499957	119633	41634	338690	31690	1.6453	1.9397	45.6621	0.03299	1.4981	499957	119633	41634	338690	31690
1.9726	1.6698	1.9712	24.9066	0.03308	1.5463	499918	121800	41694	336424	31704	1.6816	1.9653	45.6621	0.03416	1.4245	499918	121800	41694	336424	31704
2.0000	1.7039	1.9973	22.8311	0.03294	1.6859	499813	123937	41765	334111	31998	1.7052	1.9947	15.2207	0.03459	1.5918	499813	123937	41765	334111	31998
